MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16
2/8/25 3:06,1.16.3,FR1,0,4.03,,1,Right,Left,68,137,62,0,,,0.01,
2/8/25 6:04,1.16.3,FR1,0,4.02,,1,Right,Left,68,138,62,0,,,0.43,
2/8/25 6:06,1.16.3,FR1,0,4.02,,1,Right,Left,68,139,62,0,,,0.43,
2/8/25 6:06,1.16.3,FR1,0,4.02,,1,Right,Left,68,140,62,0,,,0.15,
2/8/25 6:07,1.16.3,FR1,0,4.02,,1,Right,Left,68,141,62,0,,,0.28,
2/8/25 6:14,1.16.3,FR1,0,4.02,,1,Right,Left,68,142,62,0,,,0.48,
2/8/25 6:19,1.16.3,FR1,0,4.02,,1,Right,Left,68,143,62,0,,,0.02,
2/8/25 6:27,1.16.3,FR1,0,4.02,,1,Right,Left,68,144,62,0,,,0.1,
2/8/25 6:30,1.16.3,FR1,0,4.02,,1,Right,Left,68,145,62,0,,,0.37,
2/8/25 6:30,1.16.3,FR1,0,4.02,,1,Right,Left,68,146,62,0,,,0.04,
2/8/25 6:31,1.16.3,FR1,0,4.02,,1,Right,Left,68,147,62,0,,,0.4,
2/8/25 6:31,1.16.3,FR1,0,4.02,,1,Right,Left,68,148,62,0,,,0.41,
2/8/25 6:32,1.16.3,FR1,0,4.02,,1,Right,Left,68,149,62,0,,,0.37,
2/8/25 6:32,1.16.3,FR1,0,4.02,,1,Left,Left,69,149,62,0,,,0.38,
2/8/25 6:32,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,69,149,63,0,2.01,13882.0,,
2/8/25 6:34,1.16.3,FR1,0,4.02,,1,Right,Left,69,150,63,0,,,0.39,
2/8/25 6:34,1.16.3,FR1,0,4.02,,1,Right,Left,69,151,63,0,,,0.02,
2/8/25 6:34,1.16.3,FR1,0,4.02,,1,Right,Left,69,152,63,0,,,0.39,
2/8/25 6:34,1.16.3,FR1,0,4.02,,1,Right,Left,69,153,63,0,,,0.1,
2/8/25 6:34,1.16.3,FR1,0,4.02,,1,Left,Left,70,153,63,0,,,0.21,
2/8/25 6:34,1.16.3,FR1,0,4.02,2.0,1,Pellet,Left,70,153,64,0,3.79,157.0,,
2/8/25 6:35,1.16.3,FR1,0,4.03,,1,Left,Left,71,153,64,0,,,0.39,
2/8/25 6:35,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,71,153,65,0,1.83,40.0,,
2/8/25 6:36,1.16.3,FR1,0,4.02,,1,Left,Left,72,153,65,0,,,0.19,
2/8/25 6:36,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,72,153,66,0,4.35,40.0,,
2/8/25 6:36,1.16.3,FR1,0,4.02,,1,Left,Left,73,153,66,0,,,0.02,
2/8/25 6:36,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,73,153,67,0,1.16,22.0,,
2/8/25 6:37,1.16.3,FR1,0,4.02,,1,Left,Left,74,153,67,0,,,0.12,
2/8/25 6:37,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,74,153,68,0,0.79,35.0,,
2/8/25 6:38,1.16.3,FR1,0,4.02,,1,Left,Left,75,153,68,0,,,0.01,
2/8/25 6:38,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,75,153,69,0,3.67,62.0,,
2/8/25 6:39,1.16.3,FR1,0,4.02,,1,Left,Left,76,153,69,0,,,0.0,
2/8/25 6:39,1.16.3,FR1,0,4.02,2.0,1,Pellet,Left,76,153,70,0,0.67,69.0,,
2/8/25 6:40,1.16.3,FR1,0,4.02,,1,Right,Left,76,154,70,0,,,0.06,
2/8/25 7:30,1.16.3,FR1,0,4.02,,1,Right,Left,76,155,70,0,,,0.85,
2/8/25 7:52,1.16.3,FR1,0,4.02,,1,Right,Left,76,156,70,0,,,0.49,
2/8/25 8:12,1.16.3,FR1,0,4.02,,1,Left,Left,77,156,70,0,,,0.02,
2/8/25 8:12,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,77,156,71,0,1.34,5556.0,,
2/8/25 8:12,1.16.3,FR1,0,4.02,,1,Left,Left,78,156,71,0,,,0.05,
2/8/25 8:12,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,78,156,72,0,4.9,31.0,,
2/8/25 8:12,1.16.3,FR1,0,4.02,,1,Left,Left,79,156,72,0,,,0.07,
2/8/25 8:13,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,79,156,73,0,1.09,27.0,,
2/8/25 8:13,1.16.3,FR1,0,4.02,,1,Left,Left,80,156,73,0,,,0.32,
2/8/25 8:13,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,80,156,74,0,1.28,31.0,,
2/8/25 8:14,1.16.3,FR1,0,4.02,,1,Left,Left,81,156,74,0,,,0.22,
2/8/25 8:14,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,81,156,75,0,0.6,60.0,,
2/8/25 8:14,1.16.3,FR1,0,4.02,,1,Left,Left,82,156,75,0,,,0.05,
2/8/25 8:14,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,82,156,76,0,0.91,23.0,,
2/8/25 8:15,1.16.3,FR1,0,4.02,,1,Left,Left,83,156,76,0,,,0.54,
2/8/25 8:15,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,83,156,77,0,0.55,40.0,,
2/8/25 8:16,1.16.3,FR1,0,4.02,,1,Left,Left,84,156,77,0,,,0.19,
2/8/25 8:16,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,84,156,78,0,24.69,53.0,,
2/8/25 8:16,1.16.3,FR1,0,4.02,,1,Left,Left,85,156,78,0,,,0.07,
2/8/25 8:16,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,85,156,79,0,0.73,28.0,,
2/8/25 8:17,1.16.3,FR1,0,4.02,,1,Left,Left,86,156,79,0,,,0.2,
2/8/25 8:17,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,86,156,80,0,0.67,34.0,,
2/8/25 8:17,1.16.3,FR1,0,4.02,,1,Left,Left,87,156,80,0,,,0.25,
2/8/25 8:17,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,87,156,81,0,0.73,25.0,,
2/8/25 8:18,1.16.3,FR1,0,4.02,,1,Left,Left,88,156,81,0,,,0.11,
2/8/25 8:18,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,88,156,82,0,0.61,34.0,,
2/8/25 8:19,1.16.3,FR1,0,4.02,,1,Left,Left,89,156,82,0,,,0.16,
2/8/25 8:19,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,89,156,83,0,0.55,33.0,,
2/8/25 8:19,1.16.3,FR1,0,4.02,,1,Left,Left,90,156,83,0,,,0.3,
2/8/25 8:19,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,90,156,84,0,0.42,30.0,,
2/8/25 8:19,1.16.3,FR1,0,4.02,,1,Left,Left,91,156,84,0,,,0.06,
2/8/25 8:19,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,91,156,85,0,0.85,28.0,,
2/8/25 8:20,1.16.3,FR1,0,4.02,,1,Left,Left,92,156,85,0,,,0.0,
2/8/25 8:20,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,92,156,86,0,0.42,32.0,,
2/8/25 8:27,1.16.3,FR1,0,4.02,,1,Left,Left,93,156,86,0,,,0.04,
2/8/25 8:27,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,93,156,87,0,5.51,418.0,,
2/8/25 8:43,1.16.3,FR1,0,4.02,,1,Right,Left,93,157,87,0,,,0.37,
2/8/25 8:48,1.16.3,FR1,0,4.02,,1,Left,Left,94,157,87,0,,,0.0,
2/8/25 8:48,1.16.3,FR1,0,4.02,2.0,1,Pellet,Left,94,157,88,0,2.2,1258.0,,
2/8/25 11:07,1.16.3,FR1,0,4.02,,1,Left,Left,95,157,88,0,,,0.34,
2/8/25 11:07,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,95,157,89,0,2.81,8349.0,,
2/8/25 11:14,1.16.3,FR1,0,4.01,,1,Left,Left,96,157,89,0,,,0.47,
2/8/25 11:14,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,96,157,90,0,0.67,419.0,,
2/8/25 11:15,1.16.3,FR1,0,4.01,,1,Left,Left,97,157,90,0,,,0.02,
2/8/25 11:15,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,97,157,91,0,2.5,39.0,,
2/8/25 11:15,1.16.3,FR1,0,4.01,,1,Left,Left,98,157,91,0,,,0.09,
2/8/25 11:15,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,98,157,92,0,0.42,32.0,,
2/8/25 11:16,1.16.3,FR1,0,4.02,,1,Left,Left,99,157,92,0,,,0.49,
2/8/25 11:16,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,99,157,93,0,0.73,57.0,,
2/8/25 11:17,1.16.3,FR1,0,4.02,,1,Left,Left,100,157,93,0,,,0.05,
2/8/25 11:17,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,100,157,94,0,0.91,62.0,,
2/8/25 11:18,1.16.3,FR1,0,4.01,,1,Left,Left,101,157,94,0,,,0.11,
2/8/25 11:18,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,101,157,95,0,0.55,27.0,,
2/8/25 11:18,1.16.3,FR1,0,4.01,,1,Left,Left,102,157,95,0,,,0.19,
2/8/25 11:18,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,102,157,96,0,2.5,31.0,,
2/8/25 11:19,1.16.3,FR1,0,4.02,,1,Left,Left,103,157,96,0,,,0.15,
2/8/25 11:19,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,103,157,97,0,1.28,36.0,,
2/8/25 11:20,1.16.3,FR1,0,4.02,,1,Left,Left,104,157,97,0,,,0.38,
2/8/25 11:20,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,104,157,98,0,0.42,49.0,,
2/8/25 11:20,1.16.3,FR1,0,4.0,,1,Left,Left,105,157,98,0,,,0.08,
2/8/25 11:20,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,105,157,99,0,1.09,37.0,,
2/8/25 11:21,1.16.3,FR1,0,4.01,,1,Left,Left,106,157,99,0,,,0.13,
2/8/25 11:21,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,106,157,100,0,0.91,42.0,,
2/8/25 11:22,1.16.3,FR1,0,4.0,,1,Right,Left,106,158,100,0,,,0.26,
2/8/25 11:23,1.16.3,FR1,0,4.02,,1,Left,Left,107,158,100,0,,,0.42,
2/8/25 11:23,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,107,158,101,0,1.71,147.0,,
2/8/25 11:24,1.16.3,FR1,0,4.01,,1,Left,Left,108,158,101,0,,,0.19,
2/8/25 11:24,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,108,158,102,0,2.44,27.0,,
2/8/25 11:24,1.16.3,FR1,0,4.01,,1,Left,Left,109,158,102,0,,,0.67,
2/8/25 11:24,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,109,158,103,0,0.55,34.0,,
2/8/25 11:25,1.16.3,FR1,0,4.01,,1,Left,Left,110,158,103,0,,,0.21,
2/8/25 11:25,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,110,158,104,0,0.42,27.0,,
2/8/25 11:25,1.16.3,FR1,0,4.01,,1,Left,Left,111,158,104,0,,,0.06,
2/8/25 11:25,1.16.3,FR1,0,4.01,,1,LeftWithPellet,Left,112,158,104,0,,,0.09,
2/8/25 11:26,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,112,158,105,0,1.6,38.0,,
2/8/25 11:38,1.16.3,FR1,0,4.01,,1,Left,Left,113,158,105,0,,,0.15,
2/8/25 11:38,1.16.3,FR1,0,4.01,,1,LeftDuringDispense,Left,114,158,105,0,,,0.32,
2/8/25 11:38,1.16.3,FR1,0,4.01,2.0,1,Pellet,Left,114,158,106,0,1.77,755.0,,
2/8/25 11:38,1.16.3,FR1,0,4.02,,1,Left,Left,115,158,106,0,,,0.36,
2/8/25 11:39,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,115,158,107,0,1.34,26.0,,
2/8/25 11:43,1.16.3,FR1,0,4.01,,1,Left,Left,116,158,107,0,,,0.01,
2/8/25 11:43,1.16.3,FR1,0,4.01,,1,LeftDuringDispense,Left,117,158,107,0,,,0.36,
2/8/25 11:43,1.16.3,FR1,0,4.01,2.0,1,Pellet,Left,117,158,108,0,1.71,250.0,,
2/8/25 11:43,1.16.3,FR1,0,4.02,,1,Left,Left,118,158,108,0,,,0.31,
2/8/25 11:43,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,118,158,109,0,1.28,30.0,,
2/8/25 11:44,1.16.3,FR1,0,4.01,,1,Left,Left,119,158,109,0,,,0.07,
2/8/25 11:44,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,119,158,110,0,0.73,26.0,,
2/8/25 11:44,1.16.3,FR1,0,4.01,,1,Left,Left,120,158,110,0,,,0.45,
2/8/25 11:44,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,120,158,111,0,1.03,26.0,,
2/8/25 11:49,1.16.3,FR1,0,4.01,,1,Right,Left,120,159,111,0,,,0.21,
2/8/25 11:52,1.16.3,FR1,0,4.02,,1,Left,Left,121,159,111,0,,,0.0,
2/8/25 11:52,1.16.3,FR1,0,4.01,2.0,1,Pellet,Left,121,159,112,0,4.04,473.0,,
2/8/25 11:53,1.16.3,FR1,0,4.01,,1,Left,Left,122,159,112,0,,,0.0,
2/8/25 11:53,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,122,159,113,0,4.29,70.0,,
2/8/25 11:53,1.16.3,FR1,0,4.0,,1,Left,Left,123,159,113,0,,,0.01,
2/8/25 11:54,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,123,159,114,0,19.96,43.0,,
2/8/25 11:57,1.16.3,FR1,0,4.01,,1,Left,Left,124,159,114,0,,,0.03,
2/8/25 11:57,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,124,159,115,0,6.98,214.0,,
2/8/25 11:58,1.16.3,FR1,0,4.01,,1,Left,Left,125,159,115,0,,,0.0,
2/8/25 11:58,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,126,159,115,0,,,0.02,
2/8/25 11:58,1.16.3,FR1,0,4.01,,1,LeftWithPellet,Left,127,159,115,0,,,0.44,
2/8/25 11:58,1.16.3,FR1,0,4.01,,1,LeftWithPellet,Left,128,159,115,0,,,0.55,
2/8/25 11:58,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,128,159,116,0,8.49,57.0,,
2/8/25 12:00,1.16.3,FR1,0,4.0,,1,Left,Left,129,159,116,0,,,0.22,
2/8/25 12:01,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,129,159,117,0,42.13,150.0,,
2/8/25 12:03,1.16.3,FR1,0,4.0,,1,Left,Left,130,159,117,0,,,0.11,
2/8/25 12:03,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,130,159,118,0,1.52,144.0,,
2/8/25 12:10,1.16.3,FR1,0,4.0,,1,Right,Left,130,160,118,0,,,0.14,
2/8/25 14:17,1.16.3,FR1,0,4.0,,1,Left,Left,131,160,118,0,,,0.03,
2/8/25 14:17,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,131,160,119,0,0.97,8023.0,,
2/8/25 14:18,1.16.3,FR1,0,4.0,,1,Left,Left,132,160,119,0,,,0.4,
2/8/25 14:18,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,132,160,120,0,0.73,51.0,,
2/8/25 14:18,1.16.3,FR1,0,4.0,,1,Left,Left,133,160,120,0,,,0.24,
2/8/25 14:18,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,133,160,121,0,0.73,22.0,,
2/8/25 14:19,1.16.3,FR1,0,4.0,,1,Left,Left,134,160,121,0,,,0.26,
2/8/25 14:19,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,134,160,122,0,1.28,22.0,,
2/8/25 14:19,1.16.3,FR1,0,4.0,,1,Left,Left,135,160,122,0,,,0.14,
2/8/25 14:19,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,135,160,123,0,2.01,24.0,,
2/8/25 14:19,1.16.3,FR1,0,4.0,,1,Left,Left,136,160,123,0,,,0.32,
2/8/25 14:19,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,136,160,124,0,0.67,27.0,,
2/8/25 14:20,1.16.3,FR1,0,4.01,,1,Left,Left,137,160,124,0,,,0.0,
2/8/25 14:20,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,137,160,125,0,1.46,33.0,,
2/8/25 14:34,1.16.3,FR1,0,4.0,,1,Left,Left,138,160,125,0,,,0.22,
2/8/25 14:34,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,138,160,126,0,1.46,856.0,,
2/8/25 14:35,1.16.3,FR1,0,4.0,,1,Left,Left,139,160,126,0,,,0.23,
2/8/25 14:35,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,139,160,127,0,0.73,31.0,,
2/8/25 14:35,1.16.3,FR1,0,4.0,,1,Left,Left,140,160,127,0,,,0.15,
2/8/25 14:35,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,140,160,128,0,0.67,24.0,,
2/8/25 14:35,1.16.3,FR1,0,4.0,,1,Left,Left,141,160,128,0,,,0.13,
2/8/25 14:35,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,141,160,129,0,0.85,18.0,,
2/8/25 14:36,1.16.3,FR1,0,4.0,,1,Left,Left,142,160,129,0,,,0.38,
2/8/25 14:36,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,142,160,130,0,0.61,22.0,,
2/8/25 14:36,1.16.3,FR1,0,4.0,,1,Left,Left,143,160,130,0,,,0.12,
2/8/25 14:36,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,143,160,131,0,0.48,33.0,,
2/8/25 14:37,1.16.3,FR1,0,4.0,,1,Left,Left,144,160,131,0,,,0.18,
2/8/25 14:37,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,144,160,132,0,1.4,27.0,,
2/8/25 14:37,1.16.3,FR1,0,4.0,,1,Left,Left,145,160,132,0,,,0.1,
2/8/25 14:37,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,145,160,133,0,0.91,34.0,,
2/8/25 14:38,1.16.3,FR1,0,4.0,,1,Left,Left,146,160,133,0,,,0.25,
2/8/25 14:38,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,146,160,134,0,0.55,24.0,,
2/8/25 14:52,1.16.3,FR1,0,4.0,,1,Left,Left,147,160,134,0,,,0.13,
2/8/25 14:53,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,148,160,134,0,,,0.14,
2/8/25 14:53,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,149,160,134,0,,,0.15,
2/8/25 14:56,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,149,160,135,0,Timed_out,1116.0,,
2/8/25 15:00,1.16.3,FR1,0,4.0,,1,Left,Left,150,160,135,0,,,0.17,
2/8/25 15:00,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,150,160,136,0,3.12,199.0,,
2/8/25 15:00,1.16.3,FR1,0,4.0,,1,Left,Left,151,160,136,0,,,0.34,
2/8/25 15:00,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,151,160,137,0,0.48,24.0,,
2/8/25 15:00,1.16.3,FR1,0,4.01,,1,Left,Left,152,160,137,0,,,0.0,
2/8/25 15:00,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,152,160,138,0,0.67,20.0,,
2/8/25 15:01,1.16.3,FR1,0,4.0,,1,Left,Left,153,160,138,0,,,0.11,
2/8/25 15:01,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,153,160,139,0,2.5,29.0,,
2/8/25 15:01,1.16.3,FR1,0,4.0,,1,Left,Left,154,160,139,0,,,0.12,
2/8/25 15:01,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,154,160,140,0,0.55,24.0,,
2/8/25 15:02,1.16.3,FR1,0,4.0,,1,Left,Left,155,160,140,0,,,0.31,
2/8/25 15:02,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,155,160,141,0,0.85,28.0,,
2/8/25 15:04,1.16.3,FR1,0,4.0,,1,Left,Left,156,160,141,0,,,0.04,
2/8/25 15:04,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,157,160,141,0,,,0.26,
2/8/25 15:10,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,158,160,141,0,,,0.12,
2/8/25 15:11,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,159,160,141,0,,,0.02,
2/8/25 15:16,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,160,160,141,0,,,0.02,
2/8/25 15:17,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,161,160,141,0,,,0.1,
2/8/25 15:20,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,162,160,141,0,,,0.22,
2/8/25 15:20,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,163,160,141,0,,,0.03,
2/8/25 15:21,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,164,160,141,0,,,0.23,
2/8/25 15:21,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,164,160,142,0,Timed_out,1157.0,,
2/8/25 15:22,1.16.3,FR1,0,4.0,,1,Left,Left,165,160,142,0,,,0.31,
2/8/25 15:22,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,165,160,143,0,0.55,30.0,,
2/8/25 15:22,1.16.3,FR1,0,4.0,,1,Left,Left,166,160,143,0,,,0.29,
2/8/25 15:22,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,166,160,144,0,1.1,28.0,,
2/8/25 15:22,1.16.3,FR1,0,4.01,,1,Left,Left,167,160,144,0,,,0.1,
2/8/25 15:22,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,167,160,145,0,0.42,23.0,,
2/8/25 15:23,1.16.3,FR1,0,4.0,,1,Left,Left,168,160,145,0,,,0.31,
2/8/25 15:23,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,168,160,146,0,0.55,43.0,,
2/8/25 15:24,1.16.3,FR1,0,4.0,,1,Left,Left,169,160,146,0,,,0.08,
2/8/25 15:24,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,169,160,147,0,0.55,26.0,,
2/8/25 15:24,1.16.3,FR1,0,4.0,,1,Left,Left,170,160,147,0,,,0.26,
2/8/25 15:24,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,170,160,148,0,0.73,39.0,,
2/8/25 15:25,1.16.3,FR1,0,4.0,,1,Left,Left,171,160,148,0,,,0.15,
2/8/25 15:25,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,171,160,149,0,0.42,27.0,,
2/8/25 15:28,1.16.3,FR1,0,4.0,,1,Left,Left,172,160,149,0,,,0.9,
2/8/25 15:28,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,172,160,150,0,4.41,189.0,,
2/8/25 15:28,1.16.3,FR1,0,4.0,,1,Left,Left,173,160,150,0,,,0.24,
2/8/25 15:28,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,173,160,151,0,0.67,23.0,,
2/8/25 15:29,1.16.3,FR1,0,4.0,,1,Left,Left,174,160,151,0,,,0.25,
2/8/25 15:29,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,174,160,152,0,0.48,24.0,,
2/8/25 15:29,1.16.3,FR1,0,4.0,,1,Left,Left,175,160,152,0,,,0.12,
2/8/25 15:29,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,175,160,153,0,0.48,25.0,,
2/8/25 15:29,1.16.3,FR1,0,4.0,,1,Left,Left,176,160,153,0,,,0.16,
2/8/25 15:29,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,176,160,154,0,0.73,25.0,,
2/8/25 15:30,1.16.3,FR1,0,4.0,,1,Left,Left,177,160,154,0,,,0.17,
2/8/25 15:30,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,177,160,155,0,0.85,24.0,,
2/8/25 15:30,1.16.3,FR1,0,4.0,,1,Left,Left,178,160,155,0,,,0.1,
2/8/25 15:30,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,178,160,156,0,0.55,25.0,,
2/8/25 18:54,1.16.3,FR1,0,4.0,,1,Left,Left,179,160,156,0,,,0.47,
2/8/25 18:54,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,179,160,157,0,2.5,12248.0,,
2/8/25 18:55,1.16.3,FR1,0,3.99,,1,Left,Left,180,160,157,0,,,0.25,
2/8/25 18:55,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,180,160,158,0,5.7,27.0,,
2/8/25 18:56,1.16.3,FR1,0,4.0,,1,Left,Left,181,160,158,0,,,0.08,
2/8/25 18:56,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,181,160,159,0,1.03,88.0,,
2/8/25 18:57,1.16.3,FR1,0,4.0,,1,Left,Left,182,160,159,0,,,0.26,
2/8/25 18:57,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,182,160,160,0,0.36,22.0,,
2/8/25 18:57,1.16.3,FR1,0,3.99,,1,Left,Left,183,160,160,0,,,0.07,
2/8/25 18:57,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,183,160,161,0,0.48,22.0,,
2/8/25 18:57,1.16.3,FR1,0,4.0,,1,Left,Left,184,160,161,0,,,0.25,
2/8/25 18:57,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,184,160,162,0,0.36,26.0,,
2/8/25 19:02,1.16.3,FR1,0,4.0,,1,Left,Left,185,160,162,0,,,0.48,
2/8/25 19:02,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,185,160,163,0,1.28,289.0,,
2/8/25 19:07,1.16.3,FR1,0,4.0,,1,Left,Left,186,160,163,0,,,0.22,
2/8/25 19:07,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,186,160,164,0,16.94,278.0,,
2/8/25 19:17,1.16.3,FR1,0,3.99,,1,Right,Left,186,161,164,0,,,0.34,
2/8/25 19:17,1.16.3,FR1,0,4.0,,1,Right,Left,186,162,164,0,,,0.25,
2/8/25 19:23,1.16.3,FR1,0,3.99,,1,Left,Left,187,162,164,0,,,0.01,
2/8/25 19:25,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,187,162,165,0,Timed_out,1107.0,,
2/8/25 19:26,1.16.3,FR1,0,3.99,,1,Right,Left,187,163,165,0,,,0.44,
2/8/25 19:29,1.16.3,FR1,0,3.99,,1,Left,Left,188,163,165,0,,,0.19,
2/8/25 19:29,1.16.3,FR1,0,4.0,,1,LeftWithPellet,Left,189,163,165,0,,,0.2,
2/8/25 19:30,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,189,163,166,0,43.29,272.0,,
2/8/25 19:30,1.16.3,FR1,0,3.99,,1,Right,Left,189,164,166,0,,,0.14,
2/8/25 19:30,1.16.3,FR1,0,3.99,,1,Right,Left,189,165,166,0,,,0.4,
2/8/25 19:30,1.16.3,FR1,0,4.0,,1,Right,Left,189,166,166,0,,,0.24,
2/8/25 19:30,1.16.3,FR1,0,3.99,,1,Right,Left,189,167,166,0,,,0.25,
2/8/25 19:31,1.16.3,FR1,0,3.99,,1,Right,Left,189,168,166,0,,,0.34,
2/8/25 19:31,1.16.3,FR1,0,3.99,,1,Left,Left,190,168,166,0,,,0.08,
